id,name,company,salaty,job_experience,url
115479023,Продуктовый аналитик/аналитик данных в Мобильную платформу,X5 Tech,0,От 3 до 6 лет,https://hh.ru/vacancy/115479023
120383049,Системный аналитик (DWH),Neoflex,0,От 1 года до 3 лет,https://hh.ru/vacancy/120383049
120683183,Data Scientist (ПВР),Т1,0,От 3 до 6 лет,https://hh.ru/vacancy/120683183
117432727,Бизнес-аналитик (финмоделирование),Банк ВТБ (ПАО),0,От 1 года до 3 лет,https://hh.ru/vacancy/117432727
120383302,Аналитик качества данных (Data Quality),«Филип Моррис Интернэшнл» в России,0,От 1 года до 3 лет,https://hh.ru/vacancy/120383302
119498854,Senior/Team Lead Data Scientist,РТ-Информационная безопасность,0,От 3 до 6 лет,https://hh.ru/vacancy/119498854
116386493,"Аналитик данных /Data Analyst в управление ""Голосовой ассистент""",Банк ВТБ (ПАО),0,От 1 года до 3 лет,https://hh.ru/vacancy/116386493
120549016,Middle Data Analyst (Дата Аналитик),«UZUM TECHNOLOGIES»,0,От 3 до 6 лет,https://hh.ru/vacancy/120549016
118685600,Data Engineer,ИЦ АЙ-ТЕКО,0,От 3 до 6 лет,https://hh.ru/vacancy/118685600
120868096,"Системный аналитик/BI, финтех",SkillStaff,0,От 3 до 6 лет,https://hh.ru/vacancy/120868096
119884674,Data Scientist,РобоФинанс,0,От 3 до 6 лет,https://hh.ru/vacancy/119884674
119843108,Data Engineer,Розничное направление ГК Невада,0,От 1 года до 3 лет,https://hh.ru/vacancy/119843108
120747044,Аналитик данных на основе ИИ (AI Data Analyst),Мейджерпак Рус,0,От 3 до 6 лет,https://hh.ru/vacancy/120747044
120227271,Data analyst ( Мiddle/Middle+ ),РСХБ-Интех,0,От 3 до 6 лет,https://hh.ru/vacancy/120227271
120479364,Руководитель направления маркетинговой аналитики,VK,0,От 3 до 6 лет,https://hh.ru/vacancy/120479364
121105606,Старший Fullstack аналитик,IBS,0,От 3 до 6 лет,https://hh.ru/vacancy/121105606
117366616,Product Analyst в Wildberries,WILDBERRIES,0,От 3 до 6 лет,https://hh.ru/vacancy/117366616
120494715,Менеджер по анализу больших данных (Big Data),T2,0,От 1 года до 3 лет,https://hh.ru/vacancy/120494715
120892071,Аналитик DWH,IBS,0,От 3 до 6 лет,https://hh.ru/vacancy/120892071
120412483,Системный аналитик DWH,Neoflex,0,От 1 года до 3 лет,https://hh.ru/vacancy/120412483
120508838,Lead Data Engineer / Инженер по данным,Ростелеком Информационные Технологии,0,От 3 до 6 лет,https://hh.ru/vacancy/120508838
120263013,Дата-сайентист,IBS,0,От 3 до 6 лет,https://hh.ru/vacancy/120263013
121088429,Старший/Ведущий фулстек аналитик,IBS,0,От 3 до 6 лет,https://hh.ru/vacancy/121088429
120272151,Аналитик E-com,Комус,0,От 1 года до 3 лет,https://hh.ru/vacancy/120272151
120421746,"Middle системный аналитик в MWS Data [Big Data, МТС Веб Сервисы]",МТС,0,От 1 года до 3 лет,https://hh.ru/vacancy/120421746
117210858,Старший аналитик BI,ГЕРОФАРМ,0,От 3 до 6 лет,https://hh.ru/vacancy/117210858
119249611,Game Data Analyst,Леста Игры,0,От 1 года до 3 лет,https://hh.ru/vacancy/119249611
120833074,Руководитель направления интеграции платформы аналитики с ИИ,Х5 Group,0,От 3 до 6 лет,https://hh.ru/vacancy/120833074
120500148,Аналитик данных,Национальный исследовательский Томский политехнический университет,0,От 3 до 6 лет,https://hh.ru/vacancy/120500148
120089407,Продуктовый аналитик (ML),Ростелеком,0,От 1 года до 3 лет,https://hh.ru/vacancy/120089407
118665479,Дата-аналитик,ТЦ МЕГА,0,От 3 до 6 лет,https://hh.ru/vacancy/118665479
119019653,Системный аналитик (офис),Bell Integrator Регионы,0,От 1 года до 3 лет,https://hh.ru/vacancy/119019653
120404155,Financial Analyst,Омега Энерджи,0,От 1 года до 3 лет,https://hh.ru/vacancy/120404155
120860209,Дата инженер,2ГИС,0,От 3 до 6 лет,https://hh.ru/vacancy/120860209
120721671,Аналитик данных/Middle Data Analyst в команду коммерческой аналитики,"Лента, федеральная розничная сеть",0,От 3 до 6 лет,https://hh.ru/vacancy/120721671
120223497,Data Engineer (Дата инженер),Федеральная сеть книжных магазинов Читай-город,0,От 3 до 6 лет,https://hh.ru/vacancy/120223497
110669637,Системный аналитик КХД,Faberlic,0,От 1 года до 3 лет,https://hh.ru/vacancy/110669637
120389819,Аналитик данных (middle+),БК Олимп,0,От 3 до 6 лет,https://hh.ru/vacancy/120389819
120709089,Системный аналитик DWH/Аналитик данных,AVO.UZ,0,От 1 года до 3 лет,https://hh.ru/vacancy/120709089
120210942,Data Scientist,Банки.ру,0,От 3 до 6 лет,https://hh.ru/vacancy/120210942
120549449,Data analyst (Сервисы роботизации),WILDBERRIES,0,От 1 года до 3 лет,https://hh.ru/vacancy/120549449
118261997,Лид продуктовой аналитики,Т-Банк,0,От 3 до 6 лет,https://hh.ru/vacancy/118261997
120337145,Аналитик (Руководитель группы),metaLead,0,От 3 до 6 лет,https://hh.ru/vacancy/120337145
119775764,CRO (Chief Risk Officer),IDF Eurasia,0,Более 6 лет,https://hh.ru/vacancy/119775764
117842084,BI аналитик-разработчик / BI developer,АстраЗенека,0,От 1 года до 3 лет,https://hh.ru/vacancy/117842084
120333874,Data Analyst,Сэми Косметик,0,От 3 до 6 лет,https://hh.ru/vacancy/120333874
120095979,"CDO (Chiеf Data Officer) за обработку, аналитику и интерпретацию данных",ГБПОУ Кузбасский Медицинский Колледж,0,Более 6 лет,https://hh.ru/vacancy/120095979
120722922,BI/DWH инженер | Архитектор данных,Группа компаний ИАТ,0,От 1 года до 3 лет,https://hh.ru/vacancy/120722922
119925534,Аналитик данных,СберСити,0,От 3 до 6 лет,https://hh.ru/vacancy/119925534
120211495,Портфельный риск-менеджер,Альфа-Банк,0,От 1 года до 3 лет,https://hh.ru/vacancy/120211495
120402021,Продуктовый аналитик (МТС AdTech),МТС,0,От 3 до 6 лет,https://hh.ru/vacancy/120402021
120728368,Инженер по данным и BI / Data & BI Engineer,"Спектрум, Группа компаний",0,От 3 до 6 лет,https://hh.ru/vacancy/120728368
120596713,Data Scientist (Рекомендательные системы),1221Системс,0,От 3 до 6 лет,https://hh.ru/vacancy/120596713
120266086,Data Scientist/Специалист по обработке данных (NLP),Ингосстрах,0,От 3 до 6 лет,https://hh.ru/vacancy/120266086
120394557,Data Engineer в команду контента,WILDBERRIES,0,От 3 до 6 лет,https://hh.ru/vacancy/120394557
119684821,CRM Data Analyst / Аналитик экосистемы данных и CRM,Марс,0,От 3 до 6 лет,https://hh.ru/vacancy/119684821
120620014,Data-аналитик на направление ценообразование,Парфюмерно-косметический супермаркет Золотое Яблоко,0,От 1 года до 3 лет,https://hh.ru/vacancy/120620014
119881065,Data Engineer/Data аналитик,ИЦ АЙ-ТЕКО,0,От 3 до 6 лет,https://hh.ru/vacancy/119881065
120778692,Специалист по управлению данными (безрецептурный бизнес)/Data Management Specialist CHC,Sanofi,0,От 1 года до 3 лет,https://hh.ru/vacancy/120778692
119561409,Продуктовый аналитик (PREMIER),RUTUBE,0,От 1 года до 3 лет,https://hh.ru/vacancy/119561409
120835905,Старший продуктовый аналитик,ИНВИТРО,0,От 3 до 6 лет,https://hh.ru/vacancy/120835905
120117957,Аналитик качества данных (data quality),Центральный банк Российской Федерации (Банк России),0,От 1 года до 3 лет,https://hh.ru/vacancy/120117957
120750125,"ML-engineer, NLP в техподдержке",Контур,0,От 3 до 6 лет,https://hh.ru/vacancy/120750125
119043082,TeamLead Antifraud Analyst (финансовый антифрод),WILDBERRIES,0,Более 6 лет,https://hh.ru/vacancy/119043082
110402678,Аналитик отчетных систем/ Аналитик DWH,Совкомбанк Технологии,0,От 1 года до 3 лет,https://hh.ru/vacancy/110402678
120647318,Руководитель команды аналитики данных,"ГРЧЦ, ФГУП",0,От 3 до 6 лет,https://hh.ru/vacancy/120647318
119558634,Senior Data Analyst / Старший аналитик данных,Марс,0,От 3 до 6 лет,https://hh.ru/vacancy/119558634
120402798,Senior Data Engineer,HuntIT,0,От 3 до 6 лет,https://hh.ru/vacancy/120402798
120132876,Продуктовый аналитик в команду AI агенты,2ГИС,0,От 3 до 6 лет,https://hh.ru/vacancy/120132876
120421912,"Middle системный аналитик в MWS Data Factory [Big Data, МТС Веб Сервисы]",МТС,0,От 1 года до 3 лет,https://hh.ru/vacancy/120421912
120485508,BI аналитик (JavaScript),Московский метрополитен,0,От 3 до 6 лет,https://hh.ru/vacancy/120485508
119830012,Ведущий аналитик данных (DWH Lead),ПУЛЬС АЙТИМ,0,От 3 до 6 лет,https://hh.ru/vacancy/119830012
119916415,Ведущий BI-аналитик,Rubytech,0,От 3 до 6 лет,https://hh.ru/vacancy/119916415
120704176,Бизнес-аналитик / Менеджер продукта (M2M/Telecom),А1 Системс,0,От 3 до 6 лет,https://hh.ru/vacancy/120704176
119962056,Дата-инженер (ClickHouse),Битрикс24,0,От 3 до 6 лет,https://hh.ru/vacancy/119962056
120427696,Data Scientist NLP (портал gosuslugi.ru),РТЛабс,0,От 3 до 6 лет,https://hh.ru/vacancy/120427696
120333840,Системный аналитик (Big Data),Okko,0,От 3 до 6 лет,https://hh.ru/vacancy/120333840
120361663,Data-инженер (кампейнинг),СБЕР,0,От 1 года до 3 лет,https://hh.ru/vacancy/120361663
120994532,Старший аналитик DWH/ КХД,IBS,0,От 3 до 6 лет,https://hh.ru/vacancy/120994532
120412115,Системный аналитик DWH (Офисный формат),Neoflex,0,От 1 года до 3 лет,https://hh.ru/vacancy/120412115
119182789,Senior Data/Product Analyst,Островок,0,От 3 до 6 лет,https://hh.ru/vacancy/119182789
120247573,Старший BI-аналитик,Атом,0,От 3 до 6 лет,https://hh.ru/vacancy/120247573
119806248,Системный aналитик,ГКУ Инфогород,0,От 1 года до 3 лет,https://hh.ru/vacancy/119806248
120390255,Старший продуктовый аналитик,Рокет Тех,0,От 3 до 6 лет,https://hh.ru/vacancy/120390255
120260887,Старший BI-аналитик,Атом,0,От 3 до 6 лет,https://hh.ru/vacancy/120260887
120484351,Middle Data Engineer (Digital Analytics),билайн,0,От 1 года до 3 лет,https://hh.ru/vacancy/120484351
120535785,Data Engineer/Инженер данных,Эксперт РА,0,От 3 до 6 лет,https://hh.ru/vacancy/120535785
120431419,Системный аналитик ML,Ростелеком,0,От 1 года до 3 лет,https://hh.ru/vacancy/120431419
120381987,ML Engineer / ML-инженер,Excdev,0,От 3 до 6 лет,https://hh.ru/vacancy/120381987
120238159,Системный аналитик DWH (отчетность ЦБ),Neoflex,0,От 1 года до 3 лет,https://hh.ru/vacancy/120238159
120637604,Middle+/Senior бизнес/системный аналитик,ДиБиЭс Технологии,0,От 3 до 6 лет,https://hh.ru/vacancy/120637604
120618724,Data Analyst в команду Чековой аналитики,X5 Tech,0,От 3 до 6 лет,https://hh.ru/vacancy/120618724
120384235,Продуктовый аналитик в команду логистики Маркета,Яндекс,0,От 3 до 6 лет,https://hh.ru/vacancy/120384235
119531384,Data Steward,Трубная Металлургическая Компания,0,От 1 года до 3 лет,https://hh.ru/vacancy/119531384
120454055,Data Engineer,Clear Mind,0,От 3 до 6 лет,https://hh.ru/vacancy/120454055
121091792,Продуктовый аналитик (Senior),билайн,0,Более 6 лет,https://hh.ru/vacancy/121091792
117842013,Системный аналитик DWH / Системный аналитик ХД,АстраЗенека,0,От 1 года до 3 лет,https://hh.ru/vacancy/117842013
120538489,Data Scientist (Специалист по языковым моделям),СберМобайл,0,От 3 до 6 лет,https://hh.ru/vacancy/120538489
120599853,Системный аналитик,билайн,0,От 3 до 6 лет,https://hh.ru/vacancy/120599853
119235477,Главный эксперт (Аналитик службы управления надежностью),"СИБУР, Группа компаний",0,От 3 до 6 лет,https://hh.ru/vacancy/119235477
119638940,Data analyst (офис),Bell Integrator Регионы,0,От 1 года до 3 лет,https://hh.ru/vacancy/119638940
120217687,Продуктовый аналитик (Yappy),RUTUBE,0,От 1 года до 3 лет,https://hh.ru/vacancy/120217687
120578194,Аналитик данных на Rutube,Оператор Газпром ИД,0,От 3 до 6 лет,https://hh.ru/vacancy/120578194
120433645,Продуктовый аналитик,Купибилет,0,От 3 до 6 лет,https://hh.ru/vacancy/120433645
120750128,"ML-engineer, NLP в техподдержке",Контур,0,От 3 до 6 лет,https://hh.ru/vacancy/120750128
120447462,Senior Business Analyst,Платформа Сейлз Чейн,0,От 3 до 6 лет,https://hh.ru/vacancy/120447462
119443765,Системный аналитик (офис),Bell Integrator Регионы,0,От 1 года до 3 лет,https://hh.ru/vacancy/119443765
120384869,Продуктовый аналитик в международное направление,Лига Ставок,0,От 3 до 6 лет,https://hh.ru/vacancy/120384869
119074736,Data Engineer,"РОСТ, Группа компаний",0,От 3 до 6 лет,https://hh.ru/vacancy/119074736
119293339,BI-аналитик в Сетку,HeadHunter,0,От 1 года до 3 лет,https://hh.ru/vacancy/119293339
120915154,Data Engineer МЛМ,Bell Integrator,0,От 1 года до 3 лет,https://hh.ru/vacancy/120915154
118362501,Аналитик данных в Маркет,Яндекс,0,От 3 до 6 лет,https://hh.ru/vacancy/118362501
120703275,Эксперт системный аналитик (портал gosuslugi.ru),РТЛабс,0,Более 6 лет,https://hh.ru/vacancy/120703275
119918962,DS/ML engineer,"Hi, Rockits!",0,От 3 до 6 лет,https://hh.ru/vacancy/119918962
120493259,"Системный аналитик 1С ERP (ERPУХ, ЗУП)",ГЕТ ЭКСПЕРТС РЕКРУТМЕНТ,0,От 3 до 6 лет,https://hh.ru/vacancy/120493259
115480005,Data analyst/data scientist на продукт HR MAX,X5 Tech,0,От 3 до 6 лет,https://hh.ru/vacancy/115480005
120112203,"Ведущий архитектор данных (Data & BI, архитектурный консалтинг), со знанием ClickHouse",Polymedia,0,Более 6 лет,https://hh.ru/vacancy/120112203
120371239,Продуктовый аналитик на Единую платформу персонализации,X5 Tech,0,От 3 до 6 лет,https://hh.ru/vacancy/120371239
117220744,Middle\Senior BI Analyst,Контакт,0,От 1 года до 3 лет,https://hh.ru/vacancy/117220744
120722632,BI Developer (Qlik) / BI разработчик (Qlik),PLC.01,0,От 3 до 6 лет,https://hh.ru/vacancy/120722632
120467414,Системный аналитик,Цифровой аудит,0,От 3 до 6 лет,https://hh.ru/vacancy/120467414
119880788,Data Engineer/Data аналитик,ИЦ АЙ-ТЕКО,0,От 3 до 6 лет,https://hh.ru/vacancy/119880788
120319031,Руководитель проекта DWH,Верме,0,От 3 до 6 лет,https://hh.ru/vacancy/120319031
119905282,IT Analyst,Altenar,0,От 3 до 6 лет,https://hh.ru/vacancy/119905282
119903094,Системный дата-аналитик,Rubytech,0,От 3 до 6 лет,https://hh.ru/vacancy/119903094
115555680,Product analyst (Цифровые продукты),СберЗдоровье,0,От 1 года до 3 лет,https://hh.ru/vacancy/115555680
120527841,Senior Big Data Engineer (Data Management Platform),Lamoda Tech,0,От 3 до 6 лет,https://hh.ru/vacancy/120527841
119553033,Аналитик исследований (BI),BI Consult,0,От 3 до 6 лет,https://hh.ru/vacancy/119553033
120527809,Лид команды продуктовой аналитики,VK,0,Более 6 лет,https://hh.ru/vacancy/120527809
119731668,Lead AI Engineer / Data Scientist,Газпромнефть-Региональные продажи,0,Более 6 лет,https://hh.ru/vacancy/119731668
106351897,Middle Data Analyst,Леста Игры,0,От 1 года до 3 лет,https://hh.ru/vacancy/106351897
116563924,Middle/Senior Data Analyst,Честный знак.рф,0,От 1 года до 3 лет,https://hh.ru/vacancy/116563924
120415654,"Data Analyst ""Поиск"" (middle+/senior)",Okko,0,От 3 до 6 лет,https://hh.ru/vacancy/120415654
119235448,Главный эксперт (Аналитик службы управления надежностью),"СИБУР, Группа компаний",0,От 3 до 6 лет,https://hh.ru/vacancy/119235448
120722933,BI Developer (Qlik) / BI разработчик (Qlik),PLC.01,0,От 3 до 6 лет,https://hh.ru/vacancy/120722933
120292552,Senior Data Scientist в команду предиктивной аналитики,VK,0,От 3 до 6 лет,https://hh.ru/vacancy/120292552
120837543,"Senior Data Scientist (ML Pricing), Модели матчинга",Ozon,0,От 3 до 6 лет,https://hh.ru/vacancy/120837543
119834692,Аналитик Senior/ Team lead,metaLead,0,От 3 до 6 лет,https://hh.ru/vacancy/119834692
120086326,Аналитик доли Поиска,Яндекс,0,От 3 до 6 лет,https://hh.ru/vacancy/120086326
118800520,Senior/Middle Аналитик данных SQL / Data Аналитик,ИЦ АЙ-ТЕКО,0,От 3 до 6 лет,https://hh.ru/vacancy/118800520
117509393,Системный аналитик DWH (в офис),Neoflex,0,От 1 года до 3 лет,https://hh.ru/vacancy/117509393
120346064,"Руководитель команды продуктовых аналитиков, Мобильная платформа",X5 Tech,0,Более 6 лет,https://hh.ru/vacancy/120346064
120071256,Senior Data Scientist / старший аналитик-исследователь в команду ж/д,Туту,0,От 3 до 6 лет,https://hh.ru/vacancy/120071256
120333841,Системный аналитик (Big Data),Okko,0,От 3 до 6 лет,https://hh.ru/vacancy/120333841
119620105,Аналитик отчетных систем/ Аналитик DWH,Совкомбанк Технологии,0,От 1 года до 3 лет,https://hh.ru/vacancy/119620105
120702926,Senior Product Analyst,«UZUM TECHNOLOGIES»,0,От 3 до 6 лет,https://hh.ru/vacancy/120702926
119561660,Бизнес-аналитик (аналитика рыночных данных),ТЕВА,0,От 1 года до 3 лет,https://hh.ru/vacancy/119561660
119911300,Senior Data Analyst (Social Media),Лаборатория Касперского,0,От 3 до 6 лет,https://hh.ru/vacancy/119911300
120570649,Data Analyst\Аналитик данных,Nordgold,0,От 3 до 6 лет,https://hh.ru/vacancy/120570649
120575354,"Data Analyst ""Платформа экспериментов""",Okko,0,От 3 до 6 лет,https://hh.ru/vacancy/120575354
120411224,Системный аналитик DWH (Офисный формат),Neoflex,0,От 1 года до 3 лет,https://hh.ru/vacancy/120411224
118561772,Руководитель отдела аналитических данных (Data Science/Process Mining / Task Mining / BI),ЦТР НЕКСТ,0,От 1 года до 3 лет,https://hh.ru/vacancy/118561772
120203187,Системный аналитик (Битрикс 24),Цифровой аудит,0,От 3 до 6 лет,https://hh.ru/vacancy/120203187
118992085,Middle Rust Engineer,Lenkep recruitment,0,От 3 до 6 лет,https://hh.ru/vacancy/118992085
120643480,Data Engineer,ИЦ АЙ-ТЕКО,0,Более 6 лет,https://hh.ru/vacancy/120643480
117982112,Data Engineer (Ведущий инженер систем больших данных),X5 Tech,0,От 3 до 6 лет,https://hh.ru/vacancy/117982112
119846832,Data-аналитик,ИЦ АЙ-ТЕКО,0,От 3 до 6 лет,https://hh.ru/vacancy/119846832
120411714,Системный аналитик DWH (Офисный формат),Neoflex,0,От 1 года до 3 лет,https://hh.ru/vacancy/120411714
119699184,Разработчик Fine BI,BI Consult,0,От 1 года до 3 лет,https://hh.ru/vacancy/119699184
117334495,Системный аналитик DWH (офис),Neoflex,0,От 1 года до 3 лет,https://hh.ru/vacancy/117334495
120425447,TeamLead команды продуктовой аналитики,2ГИС,0,От 3 до 6 лет,https://hh.ru/vacancy/120425447
119299756,Аналитик данных,Nordgold,0,От 3 до 6 лет,https://hh.ru/vacancy/119299756
120693509,Senior Data Scientist в команду аналитики профилей в AI VK,VK,0,От 1 года до 3 лет,https://hh.ru/vacancy/120693509
120373276,Senior Data scientist / Старший эконометрист,Okkam,0,От 3 до 6 лет,https://hh.ru/vacancy/120373276
120895257,Senior product analyst (A/B тесты),«UZUM TECHNOLOGIES»,0,От 3 до 6 лет,https://hh.ru/vacancy/120895257
119839862,Lead Product Analyst,СберЗдоровье,0,От 3 до 6 лет,https://hh.ru/vacancy/119839862
117823993,Разработчик баз данных (MS SQL),Lime Credit Group,0,От 3 до 6 лет,https://hh.ru/vacancy/117823993
119278874,Data Engineer,Кидс Аппс,0,От 3 до 6 лет,https://hh.ru/vacancy/119278874
117912803,Главный специалист развития процессов и риск-технологий (BI - аналитик),СберЛизинг,0,От 1 года до 3 лет,https://hh.ru/vacancy/117912803
120125250,"Data Scientist (классический ML, Антифрод)",Житняков Денис,0,От 3 до 6 лет,https://hh.ru/vacancy/120125250
116769231,Старший продуктовый аналитик,Лига Ставок,0,От 3 до 6 лет,https://hh.ru/vacancy/116769231
120062460,MLops/Data Engineer,Bell Integrator Регионы,0,От 1 года до 3 лет,https://hh.ru/vacancy/120062460
116376738,Data scientist,AMarkets,0,От 3 до 6 лет,https://hh.ru/vacancy/116376738
106795586,Senior Data Analyst,Звук,0,От 3 до 6 лет,https://hh.ru/vacancy/106795586
117823994,Разработчик баз данных (MS SQL),Lime Credit Group,0,От 3 до 6 лет,https://hh.ru/vacancy/117823994
120415704,"Data Analyst ""Поиск"" (middle+/senior)",Okko,0,От 3 до 6 лет,https://hh.ru/vacancy/120415704
119353582,Системный аналитик DWH (в офис),Neoflex,0,От 1 года до 3 лет,https://hh.ru/vacancy/119353582
121064506,Аналитик по управлению данными (data governance),HeadHunter,0,От 3 до 6 лет,https://hh.ru/vacancy/121064506
119332755,Data Scientist (Senior),ПКО АйДи Коллект,0,От 3 до 6 лет,https://hh.ru/vacancy/119332755
120655579,AI-СПЕЦИАЛИСТ (Data Scientist + ML Engineer),ТендерПроКонсалт,0,От 3 до 6 лет,https://hh.ru/vacancy/120655579
118661677,Аналитик на разработку систем анализа больших данных,Национальный исследовательский университет Высшая школа экономики,0,От 1 года до 3 лет,https://hh.ru/vacancy/118661677
120180174,Архитектор программного обеспечения (Платформа ИИ),Кронослаб,0,Более 6 лет,https://hh.ru/vacancy/120180174
120575378,"Data Analyst ""Платформа экспериментов""",Okko,0,От 3 до 6 лет,https://hh.ru/vacancy/120575378
119958842,"Senior Data Analyst (""Рекомендации"")",Okko,0,От 3 до 6 лет,https://hh.ru/vacancy/119958842
119820318,Team Lead команды продуктовой аналитики в Поиск,VK,0,От 3 до 6 лет,https://hh.ru/vacancy/119820318
118605376,Senior ML-инженер (Recommendation Systems),WILDBERRIES,0,От 3 до 6 лет,https://hh.ru/vacancy/118605376
120378017,"Старший системный аналитик (SCADA, Qgis)",ГКУ Инфогород,0,От 3 до 6 лет,https://hh.ru/vacancy/120378017
112305104,Руководитель команды Data Science в AI VK,VK,0,От 3 до 6 лет,https://hh.ru/vacancy/112305104
118785641,Senior Data Engineer,Rusprofile,0,От 3 до 6 лет,https://hh.ru/vacancy/118785641
120238182,Системный аналитик DWH (отчетность ЦБ),Neoflex,0,От 3 до 6 лет,https://hh.ru/vacancy/120238182
116059420,Эксперт BI Visiology (Data Engineer),НОВАТЭК,0,Более 6 лет,https://hh.ru/vacancy/116059420
119377776,Senior ML Engineer / Data scientist (Ведущий ML-инженер),Инфосистемы Джет,0,От 3 до 6 лет,https://hh.ru/vacancy/119377776
119277888,Senior Data Scientist (NLP ML Autotasking),АВИТО ТЕХ,0,От 3 до 6 лет,https://hh.ru/vacancy/119277888
119531163,Team Lead Product Analytics,Звук,0,От 3 до 6 лет,https://hh.ru/vacancy/119531163
113763738,"Senior Data Scientist (NLP, LLM, VLM), Модели матчинга",Ozon,0,От 3 до 6 лет,https://hh.ru/vacancy/113763738
119961243,"Senior Data Analyst (""Рекомендации"")",Okko,0,От 3 до 6 лет,https://hh.ru/vacancy/119961243
119961214,Senior Data Scientist (Rec. system),Okko,0,От 3 до 6 лет,https://hh.ru/vacancy/119961214
120038309,Techlead/Senior Analyst,Coleman Group,0,От 3 до 6 лет,https://hh.ru/vacancy/120038309
120487495,Администратор баз данных,Мегаполис,0,От 3 до 6 лет,https://hh.ru/vacancy/120487495
120563391,Senior MLE в Speech-Lab,Контур,0,От 3 до 6 лет,https://hh.ru/vacancy/120563391
120462986,Team Lead Data Scientist,Циан,0,От 3 до 6 лет,https://hh.ru/vacancy/120462986
119739188,Senior Data Scientist/Data Analyst на продукт Ценообразование,X5 Tech,0,Более 6 лет,https://hh.ru/vacancy/119739188
120619012,Senior Data Scientist/ML Engineer в команду Чековой аналитики,X5 Tech,0,Более 6 лет,https://hh.ru/vacancy/120619012
120537573,Руководитель направления маркетинговой аналитики,Звук,0,Более 6 лет,https://hh.ru/vacancy/120537573
115144362,Team Lead Data Scientist,Циан,0,От 3 до 6 лет,https://hh.ru/vacancy/115144362
119950519,Аналитик в дизайн-платформу yellowbe (SEO в дизайн-системе),билайн,0,От 3 до 6 лет,https://hh.ru/vacancy/119950519
120412031,Продуктовый аналитик,HeadHunter,0,От 1 года до 3 лет,https://hh.ru/vacancy/120412031
117704951,Senior Data Scientist (Search & Recommendation),Циан,0,От 3 до 6 лет,https://hh.ru/vacancy/117704951
119961233,Senior Data Scientist (Rec. system),Okko,0,От 3 до 6 лет,https://hh.ru/vacancy/119961233
112695206,Middle+ Product analyst (seller experience),Циан,0,От 3 до 6 лет,https://hh.ru/vacancy/112695206
118971562,Team Lead RND / Senior Data Scientist NLP,СберПраво,0,От 3 до 6 лет,https://hh.ru/vacancy/118971562
116084385,Senior Data Scientist в команду LLM-разметки в AI VK,VK,0,От 3 до 6 лет,https://hh.ru/vacancy/116084385
120480465,Продуктовый аналитик в продукт AILab,HeadHunter,0,От 3 до 6 лет,https://hh.ru/vacancy/120480465
117726080,Старший продуктовый аналитик в направление Публикации,HeadHunter,0,От 3 до 6 лет,https://hh.ru/vacancy/117726080
120704535,Лид продуктовой аналитики,HeadHunter,0,От 3 до 6 лет,https://hh.ru/vacancy/120704535
121124593,Специалист по работе с данными / аналитик данных / дата инженер / BI-аналитик,"КРИСТАЛЛ, ОКБ",0,От 1 года до 3 лет,https://hh.ru/vacancy/121124593
